VineUUID,ShootUUID,LeafLoss,NumFruit,ShootLength,IsPruned,HasRegrowth,IsStrung,LengthIsEstimate,ShootDiameter,Comments,WoodType,ShootTypeRefined,ShootTypeCoarse,ShootVolume,ShootLeafArea
4,4-S401,1,3,163,TRUE,FALSE,FALSE,FALSE,12.62,,Cane,long pruned,long,67.96337554166412,3845.4158607494
4,4-S402,3,2,2,FALSE,FALSE,FALSE,FALSE,6.17,,Cane,very short,short,0.1993282942837408,345.4456481221369
4,4-S403,1,2,3,FALSE,FALSE,FALSE,FALSE,6.71,,Cane,very short,short,0.3536184544862306,437.78142276001506
4,4-S404,1,2,180,FALSE,FALSE,FALSE,FALSE,9.72,,Cane,long,long,44.5218971044377,3228.749533042234
4,4-S405,1,2,155,TRUE,FALSE,FALSE,FALSE,9.25,,Cane,long pruned,long,34.72032568377532,2913.4718893146323
4,4-S406,1,5,22,FALSE,FALSE,FALSE,FALSE,7.5,,Cane,short,short,3.2397674240144743,1093.3666066644416
4,4-S407,3,2,1,FALSE,FALSE,FALSE,FALSE,6.98,,Cane,stub,short,0.1275497089332968,287.2505084313445
4,4-S408,1,5,87,FALSE,FALSE,FALSE,FALSE,9.12,,Cane,medium,medium,18.94425609048857,2268.246225051154
4,4-S409,1,2,67,FALSE,FALSE,FALSE,FALSE,8.79,,Cane,medium,medium,13.55255503283101,1975.0804070582565
4,4-S410,3,5,9,FALSE,FALSE,FALSE,FALSE,7.13,,Cane,very short,short,1.197816236784592,724.776122842257
4,4-S411,2,4,48,FALSE,FALSE,FALSE,FALSE,7.59,,Cane,medium,medium,7.239247349890647,1524.2409648965709
4,4-S412,2,4,95,TRUE,FALSE,FALSE,FALSE,9.36,,Cane,long pruned,long,21.78933266306194,2403.25607755335
4,4-S413,3,6,13,FALSE,FALSE,FALSE,FALSE,6.41,,Cane,short,short,1.3983891253579301,772.6589991744778
4,4-S414,2,6,44,FALSE,FALSE,FALSE,FALSE,7.27,,Cane,medium,medium,6.088217019900252,1418.9861631621811
4,4-S415,2,4,30,FALSE,FALSE,FALSE,FALSE,6.7,,Cane,short,short,3.5256523554911463,1132.2480010846273
4,4-S416,3,2,6,FALSE,FALSE,FALSE,FALSE,8.06,,Cane,very short,short,1.0204458425537295,678.3341797375843
4,4-S417,3,5,35,TRUE,FALSE,FALSE,FALSE,9.67,,Cane,long stubbed,long,8.568200470820159,1634.179395322814
4,4-S418,3,2,33,TRUE,FALSE,FALSE,FALSE,6.91,,Cane,medium pruned,medium,4.125139705028948,1208.155384216251
4,4-S419,1,4,500,FALSE,FALSE,FALSE,TRUE,10.81,,Stub,very long,long,152.96427720298092,5376.835940579017
4,4-S420,1,0,11,FALSE,FALSE,FALSE,FALSE,4.92,,Short cane,short,short,0.6970942770903464,579.5040977148476
5,5-S1,1,4,37,FALSE,FALSE,FALSE,FALSE,7.7,,,medium,medium,5.743171709966281,1385.1852879065036
5,5-S2,1,3,7,TRUE,FALSE,FALSE,FALSE,9.63,,,long stubbed,long,1.699492455247366,837.4982853288224
5,5-S3,1,5,54,FALSE,FALSE,FALSE,FALSE,9.44,,,medium,medium,12.59813839927227,1916.3710615359205
5,5-S4,1,6,57,TRUE,TRUE,FALSE,FALSE,13.53,regrowth 500,,long pruned,long,27.317381983477947,2638.6160615603007
5,5-S5,2,4,115,TRUE,TRUE,FALSE,FALSE,10,regrowth ~200,,long pruned,long,30.106929596902187,2746.7895388412644
5,5-S6,1,5,39,FALSE,FALSE,FALSE,FALSE,8.33,,,medium,medium,7.084728900621996,1510.7120323573945
5,5-S7,1,4,53,FALSE,FALSE,FALSE,FALSE,6.74,,,medium,medium,6.303246470667861,1439.4848543838118
5,5-S8,1,1,35,FALSE,FALSE,FALSE,FALSE,5.73,,,short,short,3.0084715918847436,1060.4089706333586
5,5-S9,1,0,500,FALSE,FALSE,FALSE,TRUE,11.39,,,very long,long,169.81892178949016,5614.166962680044
5,5-S10,1,6,64,TRUE,TRUE,FALSE,FALSE,10.61,regrowth 40,,long pruned,long,18.861636392489363,2264.1533007738367
5,5-S11,1,0,36,FALSE,FALSE,FALSE,FALSE,8.52,,,medium,medium,6.841484020834336,1489.0591222624182
5,5-S12,1,2,10,TRUE,FALSE,FALSE,FALSE,7.25,,,medium pruned,medium,1.3760830321192792,767.5420728226213
5,5-S13,1,0,3,TRUE,FALSE,FALSE,FALSE,9.02,,,long stubbed,long,0.6390030873328174,559.0382705222856
5,5-S14,1,4,8,FALSE,FALSE,FALSE,FALSE,7.25,,,very short,short,1.1008664256954235,699.9339838672939
5,5-S15,1,4,31,FALSE,FALSE,FALSE,FALSE,6.12,,,short,short,3.039717087019183,1064.9460629384887
5,5-S16,1,0,2,FALSE,FALSE,FALSE,FALSE,4.23,,,very short,short,0.09368700531902803,252.86536098016643
5,5-S17,1,4,6,TRUE,FALSE,FALSE,FALSE,9.52,,,long stubbed,long,1.4236189941595214,778.3892347322258
5,5-S18,1,5,47,TRUE,FALSE,FALSE,FALSE,12.4,regrowth scasrs,,long pruned,long,18.919508717958692,2267.021357549731
5,5-S19,1,6,79,TRUE,TRUE,FALSE,FALSE,13.79,regrowth 500,,long pruned,long,39.330027519487224,3067.486978072419
5,5-S20,1,7,9,FALSE,FALSE,FALSE,FALSE,7.15,,,very short,short,1.204545528248582,726.4558918622225
5,5-S21,1,5,15,FALSE,FALSE,FALSE,FALSE,6.69,,,short,short,1.757567937041627,849.2078297709821
5,5-S22,1,5,5,FALSE,FALSE,FALSE,FALSE,7.12,,,very short,short,0.6635881442422599,567.8276644724754
5,5-S23,1,4,37,TRUE,FALSE,FALSE,FALSE,12.26,,,long stubbed,long,14.559661934776988,2034.4562311307568
5,5-S24,1,6,5,FALSE,FALSE,FALSE,FALSE,6.68,,,very short,short,0.5841058501064381,538.6681120314589
5,5-S25,1,4,3,FALSE,FALSE,FALSE,FALSE,6.95,,,very short,short,0.37936694787505254,450.68248100673475
5,5-S26,3,4,3,FALSE,FALSE,FALSE,FALSE,5.42,,,very short,short,0.230721706072288,366.9671809956045
5,5-S27,2,0,6,FALSE,FALSE,FALSE,FALSE,4.8,,,very short,short,0.3619114736935442,441.9950311643681
5,5-S28,1,3,37,FALSE,FALSE,FALSE,FALSE,8.77,,,medium,medium,7.450227549527164,1542.4425830662326
5,5-S29,1,4,5,FALSE,FALSE,FALSE,FALSE,6.63,,,very short,short,0.5753944754774216,535.3337827789287
5,5-S30,2,4,14,FALSE,FALSE,FALSE,FALSE,5.94,,,short,short,1.29321148310901,748.0929424210093
5,5-S31,2,3,45,FALSE,FALSE,FALSE,FALSE,6.46,,,medium,medium,4.9163882993455426,1299.0121929937561
5,5-S32,1,0,3,FALSE,FALSE,FALSE,FALSE,6.14,,,very short,short,0.29609196600818444,406.8128601961327
5,5-S33,1,4,43,FALSE,FALSE,FALSE,FALSE,8.59,,,medium,medium,8.306602144950839,1613.374652977353
5,5-S34,2,6,9,TRUE,FALSE,FALSE,FALSE,7.46,,,medium pruned,medium,1.311259932903883,752.3896706537917
5,5-S35,1,1,1,FALSE,FALSE,FALSE,FALSE,5.41,,,stub,short,0.07662370662044286,232.70653611500023
5,5-S36,1,4,8,TRUE,FALSE,FALSE,FALSE,7.39,,,medium pruned,medium,1.1437931477140741,711.0855281555008
5,5-S37,1,6,86,FALSE,FALSE,FALSE,FALSE,8.62,,,medium,medium,16.72944793047348,2154.6563668279146
5,5-S38,1,5,59,TRUE,FALSE,FALSE,FALSE,10.72,,,long pruned,long,17.75048439244609,2208.053423498114
5,5-S39,1,4,7,TRUE,FALSE,FALSE,FALSE,9.76,,,long stubbed,long,1.745686695425138,846.8309450259014
5,5-S40,1,8,45,FALSE,FALSE,FALSE,FALSE,8.71,,,medium,medium,8.937528721170056,1662.926860185093
5,5-S41,1,3,46,TRUE,TRUE,FALSE,FALSE,14.88,regrowth 100,,long pruned,long,26.664431010161362,2612.3695046721296
5,5-S42,1,5,32,TRUE,FALSE,FALSE,FALSE,12.28,,,long stubbed,long,12.633257216349202,1918.5767244268386
5,5-S43,1,6,84,TRUE,TRUE,FALSE,FALSE,16.8,3 regrowths >200,,long pruned,long,62.067817738442834,3703.8975525095007
5,5-S44,1,2,3,FALSE,FALSE,FALSE,FALSE,5.89,,,very short,short,0.27247111624400616,393.0745318422967
5,5-S45,1,3,65,FALSE,FALSE,FALSE,FALSE,9.97,,,medium,medium,16.91501159834491,2164.500167949322
5,5-S46,1,2,4,TRUE,FALSE,FALSE,FALSE,12.8,,,long stubbed,long,1.7157284678805056,840.7952329793834
5,5-S47,1,7,27,FALSE,FALSE,FALSE,FALSE,7.52,,,short,short,3.9973122269451955,1192.5424278781188
5,5-S48,1,0,5,FALSE,FALSE,FALSE,FALSE,6.02,,,very short,short,0.47438572667981466,494.29108062878527
5,5-S49,1,7,29,FALSE,FALSE,FALSE,FALSE,7.6,,,short,short,4.385244465390873,1239.0701637549673
5,5-S50,1,4,74,FALSE,FALSE,FALSE,FALSE,7.61,,,medium,medium,11.219400721360708,1826.751573746369
5,5-S51,1,4,5,FALSE,FALSE,FALSE,FALSE,6.82,,,very short,short,0.608845892253458,547.9813242692386
5,5-S52,1,5,60,TRUE,TRUE,FALSE,FALSE,11.43,regrowth >300,,long pruned,long,20.521652903448658,2344.4624816814053
5,5-S53,1,5,57,FALSE,FALSE,FALSE,FALSE,10.66,,,medium,medium,16.95734639194775,2166.7370599569344
5,5-S54,1,5,42,FALSE,FALSE,FALSE,FALSE,9.42,,,medium,medium,9.757076782110184,1724.3195468503604
5,5-S55,1,4,33,FALSE,FALSE,FALSE,FALSE,6.56,,,short,short,3.7178361444818466,1157.3549842403047
5,5-S56,1,5,11,FALSE,FALSE,FALSE,FALSE,6.33,,,short,short,1.1539014838763872,713.6756046599592
5,5-S57,1,0,1,FALSE,FALSE,FALSE,FALSE,6.09,,,stub,short,0.09709641874633633,256.6280365535366
5,5-S58,1,1,1,FALSE,FALSE,FALSE,FALSE,5.21,,,stub,short,0.07106308762358893,225.5736761156904
5,5-S59,1,3,23,FALSE,FALSE,FALSE,FALSE,7.25,,,short,short,3.1649909738743425,1082.8671977211463
5,5-S60,1,0,1,FALSE,FALSE,FALSE,FALSE,5.57,,,stub,short,0.08122299826529832,238.3798760164333
5,5-S61,1,3,21,FALSE,FALSE,FALSE,FALSE,6.76,,,short,short,2.512356777816986,984.3123425179062
5,5-S62,1,3,38,FALSE,FALSE,FALSE,FALSE,7.95,,,medium,medium,6.287622806802783,1438.0094106026152
5,5-S63,1,1,24,TRUE,FALSE,FALSE,FALSE,8.9,,,medium pruned,medium,4.976911081816951,1305.5964313505408
5,5-S64,1,3,15,FALSE,FALSE,FALSE,FALSE,6.21,,,short,short,1.5144086656537767,798.5304493811658
5,5-S65,1,5,31,TRUE,FALSE,FALSE,FALSE,10.83,,,long stubbed,long,9.518910286847053,1706.800955551785
5,5-S66,1,3,27,TRUE,FALSE,FALSE,FALSE,11.84,,,long stubbed,long,9.909136149729239,1735.3735105199478
5,5-S67,1,4,35,TRUE,FALSE,FALSE,FALSE,11.32,,,long stubbed,long,11.741660654889806,1861.421184642725
5,5-S68,1,8,48,FALSE,FALSE,FALSE,FALSE,8.78,,,medium,medium,9.687214044679653,1719.2069762836861
5,5-S69,1,3,26,TRUE,FALSE,FALSE,FALSE,14.83,,,long stubbed,long,14.970085358628495,2057.961019730871
5,5-S70,1,5,40,TRUE,FALSE,FALSE,FALSE,13,,,long pruned,long,17.697638615222502,2205.3346672398907
5,5-S71,1,0,4,FALSE,FALSE,FALSE,FALSE,7.13,,,very short,short,0.5323627719042631,518.4121620984555
5,5-S72,1,0,129,TRUE,FALSE,FALSE,FALSE,11.48,,,long pruned,long,44.508413388768496,3228.345432235639
5,5-S73,1,5,58,FALSE,FALSE,FALSE,FALSE,9.29,,,medium,medium,13.10472911584281,1947.8459822407492
5,5-S74,1,4,34,TRUE,TRUE,FALSE,FALSE,16.71,regrowth >300,,long stubbed,long,24.854237469181285,2537.571203878671
5,5-S75,1,7,91,FALSE,FALSE,FALSE,FALSE,9.04,,,medium,medium,19.469145013469937,2294.007499203818
5,5-S76,1,6,78,FALSE,FALSE,FALSE,FALSE,8.46,,,medium,medium,14.615172829768374,2037.6578603830164
5,5-S77,1,4,12,FALSE,FALSE,FALSE,FALSE,5.82,,,short,short,1.0641328299945494,690.1869231578439
5,5-S78,1,3,54,TRUE,FALSE,FALSE,FALSE,9.96,,,long pruned,long,14.024295800295898,2003.2039830036933
5,5-S79,1,3,48,FALSE,FALSE,FALSE,FALSE,9.38,,,medium,medium,11.056445786820232,1815.7407651418102
5,5-S80,1,6,21,TRUE,FALSE,FALSE,FALSE,14.73,,,long stubbed,long,11.928708201691274,1873.617550412838
5,5-S81,1,3,11,FALSE,FALSE,FALSE,FALSE,5.72,,,short,short,0.9422222798744456,656.3434940151224
5,5-S82,1,5,53,FALSE,FALSE,FALSE,FALSE,8.95,,,medium,medium,11.114516294426123,1819.6754222057918
5,5-S83,1,4,6,TRUE,FALSE,FALSE,FALSE,8.55,,,medium pruned,medium,1.1482913847952394,712.239770984246
5,5-S84,1,4,17,FALSE,FALSE,FALSE,FALSE,7.15,,,short,short,2.275252664469544,944.8070713416934
5,5-S85,1,4,33,TRUE,FALSE,FALSE,FALSE,13.63,,,long stubbed,long,16.049971966783854,2118.054037348723
5,5-S86,1,4,46,TRUE,FALSE,FALSE,FALSE,13.78,,,long pruned,long,22.867826760273598,2451.713923405904
5,5-S87,1,5,56,FALSE,TRUE,FALSE,FALSE,10.58,regrowth 100,,medium,medium,16.410733355766798,2137.598508888412
5,5-S88,1,0,21,FALSE,FALSE,FALSE,FALSE,6.81,,,short,short,2.549659263587548,990.3253124572808
5,5-S89,1,0,9,FALSE,FALSE,FALSE,FALSE,6.22,,,very short,short,0.9115739491435751,647.4358554281138
5,5-S90,1,7,108,FALSE,FALSE,FALSE,FALSE,10.39,,,medium,medium,30.522737186963173,2762.402368495684
5,5-S91,1,3,75,FALSE,FALSE,FALSE,FALSE,12.75,,,medium,medium,31.919072234324418,2813.937606831742
5,5-S92,1,6,43,FALSE,FALSE,FALSE,FALSE,9.33,,,medium,medium,9.799419953293432,1727.407780900005
5,5-S93,1,3,93,FALSE,FALSE,FALSE,FALSE,9.66,,,medium,medium,22.719869265462588,2445.1465884675354
5,5-S94,1,7,31,FALSE,FALSE,FALSE,FALSE,7.44,,,short,short,4.49237696366849,1251.4901179813007
5,5-S95,2,3,16,FALSE,FALSE,FALSE,FALSE,7.7,,,short,short,2.483533712417851,979.6302403892148
5,5-S96,1,3,12,FALSE,FALSE,FALSE,FALSE,7.36,,,short,short,1.7017881740789764,837.9655814700614
5,5-S97,1,5,50,TRUE,FALSE,FALSE,FALSE,9.2,,,long pruned,long,11.079350091660002,1817.294126559857
5,5-S98,1,4,30,FALSE,FALSE,FALSE,FALSE,8.83,,,short,short,6.123663086211931,1422.3941407790535
5,5-S99,1,5,27,FALSE,FALSE,FALSE,FALSE,6.84,,,short,short,3.3070791882102886,1102.6969418187591
5,5-S100,1,2,6,FALSE,FALSE,FALSE,FALSE,7.68,,,very short,short,0.926493372655473,651.7936349155905
5,5-S101,1,2,41,FALSE,FALSE,FALSE,FALSE,5.99,,,medium,medium,3.8512891678106267,1174.3442029804553
5,5-S102,1,3,10,FALSE,FALSE,FALSE,FALSE,5.48,,,very short,short,0.7861940335363579,609.0351617636165
5,5-S103,1,2,18,FALSE,FALSE,FALSE,FALSE,6.94,,,short,short,2.2696561789565606,943.846071231787
5,5-S104,1,4,6,TRUE,FALSE,FALSE,FALSE,8.15,,,medium pruned,medium,1.0433621901653403,684.5879625560439
5,5-S105,1,4,61,TRUE,FALSE,FALSE,FALSE,11.36,,,long pruned,long,20.608914828192315,2348.5767788274684
5,5-S106,1,6,34,TRUE,FALSE,FALSE,FALSE,12.16,,,long stubbed,long,13.161782009228327,1951.3456859370947
5,5-S107,1,4,7,FALSE,FALSE,FALSE,FALSE,5.26,,,very short,short,0.5070352519310224,508.07464380496964
5,5-S108,1,7,127,FALSE,FALSE,FALSE,FALSE,9.47,,,medium,medium,29.817573990941465,2735.8499553336246
5,5-S109,1,7,6,FALSE,FALSE,FALSE,FALSE,7.78,,,very short,short,0.9507778838677222,658.7996522602168
5,5-S110,1,5,29,TRUE,FALSE,FALSE,FALSE,8.96,,,medium pruned,medium,6.095125382145497,1419.6512823258677
5,5-S111,1,4,97,FALSE,FALSE,FALSE,FALSE,10.48,,,medium,medium,27.890925537283636,2661.3686276180756
5,5-S112,1,4,186,TRUE,FALSE,FALSE,FALSE,9.07,,,long pruned,long,40.058634850686346,3090.842464940664
5,5-S113,1,4,8,FALSE,FALSE,FALSE,FALSE,7.74,,,very short,short,1.254701840361306,738.8059615765513
5,5-S114,1,5,17,FALSE,FALSE,FALSE,FALSE,5.41,,,short,short,1.3026030125475285,750.333109446331
5,5-S115,1,6,49,FALSE,FALSE,FALSE,FALSE,9.94,,,medium,medium,12.674693776252502,1921.1745558549112
5,5-S116,1,4,13,FALSE,FALSE,FALSE,FALSE,6.68,,,short,short,1.5186752102767391,799.4593022825882
5,5-S117,1,0,1,FALSE,FALSE,FALSE,FALSE,5.89,,,stub,short,0.09082370541466872,249.64282221387074
5,5-S118,1,3,6,FALSE,FALSE,FALSE,FALSE,6.59,,,very short,short,0.6821669995968144,574.3437672059962
5,5-S119,1,8,11,FALSE,FALSE,FALSE,FALSE,8,,,short,short,1.8430676901060121,866.0408218784362
5,5-S120,1,4,47,FALSE,FALSE,FALSE,FALSE,8.1,,,medium,medium,8.07302918174603,1594.4713707762392
5,5-S121,1,2,15,TRUE,FALSE,FALSE,FALSE,6.83,,,medium pruned,medium,1.8318980192255616,863.8681592671398
5,5-S122,1,2,7,TRUE,FALSE,FALSE,FALSE,7.01,,,medium pruned,medium,0.9005393667472287,644.1857970543423
5,5-S123,1,5,8,TRUE,FALSE,FALSE,FALSE,9.95,,,long stubbed,long,2.0735035112468228,909.2433149840634
5,5-S124,1,8,43,FALSE,FALSE,FALSE,FALSE,7.93,,,medium,medium,7.079188178378613,1510.223711411734
5,5-S125,1,3,41,TRUE,TRUE,FALSE,FALSE,15.01,regrowth >300,,long pruned,long,24.183205582945728,2509.0335702171046
5,5-S126,1,6,34,TRUE,FALSE,FALSE,FALSE,11.19,,,long stubbed,long,11.145709429683007,1821.7839824596815
5,5-S127,1,6,42,FALSE,FALSE,FALSE,FALSE,8.77,,,medium,medium,8.457015056220024,1625.3830863730711
5,5-S128,1,4,56,FALSE,FALSE,FALSE,FALSE,8.64,,,medium,medium,10.944202964492776,1808.1010653612207
5,5-S129,1,6,70,TRUE,TRUE,FALSE,FALSE,10.93,regrowth 100,,long pruned,long,21.893086378440625,2407.978175593833
5,5-S130,1,8,7,FALSE,FALSE,FALSE,FALSE,7.59,,,very short,short,1.0557235718590527,687.927906781882
5,5-S131,2,2,196,FALSE,FALSE,FALSE,FALSE,9.05,,,long,long,42.026367744070875,3152.698652415795
5,5-S132,1,1,8,FALSE,FALSE,FALSE,FALSE,5.27,,,very short,short,0.5816742573925595,537.7403583961279
5,5-S133,2,1,14,FALSE,FALSE,FALSE,FALSE,4.99,,,short,short,0.912636331059264,647.7475418782708
5,5-S134,1,6,49,FALSE,FALSE,FALSE,FALSE,9.13,,,medium,medium,10.693164840529112,1790.8463516684164
5,5-S135,1,6,48,FALSE,FALSE,FALSE,FALSE,9.38,,,medium,medium,11.056445786820232,1815.7407651418102
5,5-S136,1,4,78,FALSE,FALSE,FALSE,FALSE,10.18,,,medium,medium,21.162101123402127,2374.4241454626454
5,5-S137,1,4,24,FALSE,FALSE,FALSE,FALSE,6.63,,,short,short,2.7618934822916237,1023.59189173604
5,5-S138,1,5,46,FALSE,FALSE,FALSE,FALSE,8.6,,,medium,medium,8.906834051947541,1660.5645459226942
5,5-S139,1,6,78,FALSE,FALSE,FALSE,FALSE,9.07,,,medium,medium,16.798782356739434,2158.341888200722
5,5-S140,1,3,5,FALSE,FALSE,FALSE,FALSE,7.88,,,very short,short,0.8128137952877753,617.4731357360346
5,5-S141,1,5,27,FALSE,FALSE,FALSE,FALSE,8.68,,,short,short,5.325640432736031,1342.649178669756
5,5-S142,1,3,23,FALSE,FALSE,FALSE,FALSE,6.64,,,short,short,2.6548049663111564,1007.0014113361776
5,5-S143,1,7,48,TRUE,TRUE,FALSE,FALSE,14.18,regrowth >300,,long pruned,long,25.26750298718673,2554.922123576901
5,5-S144,1,6,45,TRUE,FALSE,FALSE,FALSE,12.53,,,long pruned,long,18.496232776761964,2245.9241234584433
5,5-S145,1,2,4,FALSE,FALSE,FALSE,FALSE,5.89,,,very short,short,0.3632948216586749,442.6923654042765
5,5-S146,1,5,95,FALSE,FALSE,FALSE,FALSE,12.12,,,medium,medium,36.53402079156721,2975.4224617314344
5,5-S147,1,0,5,FALSE,FALSE,FALSE,FALSE,5.97,,,very short,short,0.4665382900305352,490.8957579123206
5,5-S148,1,6,46,TRUE,FALSE,FALSE,FALSE,13.42,,,long pruned,long,21.68859854182214,2398.6587687892666
5,5-S149,1,6,44,TRUE,FALSE,FALSE,FALSE,13.87,,,long pruned,long,22.1602280445472,2420.0763674256077
5,5-S150,1,5,86,FALSE,FALSE,FALSE,FALSE,8.64,,,medium,medium,16.80716883832819,2158.7870721295617
5,5-S151,1,0,6,FALSE,FALSE,FALSE,FALSE,5.27,,,very short,short,0.43625569304441963,477.469358289559
5,5-S152,1,6,73,TRUE,FALSE,FALSE,FALSE,10.89,,,long pruned,long,22.66455759980532,2442.6850470882664
5,5-S153,2,0,5,FALSE,FALSE,FALSE,FALSE,4.84,,,very short,short,0.30664038694138773,412.74016995872853
5,5-S154,1,1,0.5,FALSE,FALSE,FALSE,FALSE,6.28,,,stub,short,0.05162474487888988,197.66931946223806
5,5-S155,1,6,47,FALSE,FALSE,FALSE,FALSE,8.67,,,medium,medium,9.249210840721677,1686.6495007787644
5,5-S156,1,3,10,FALSE,FALSE,FALSE,FALSE,6.59,,,very short,short,1.1369449993280243,709.3231748179337
5,5-S157,1,5,40,FALSE,FALSE,FALSE,FALSE,7.08,,,medium,medium,5.249224333030113,1334.6546141827114
5,5-S158,1,3,36,TRUE,TRUE,FALSE,FALSE,15.99,2 strong regrowths >200,,long stubbed,long,24.09728171487311,2505.3459974158595
5,5-S159,1,5,24,TRUE,FALSE,FALSE,FALSE,9.11,,,long stubbed,long,5.2145474333197885,1331.0042286715181
5,5-S160,1,4,19,FALSE,FALSE,FALSE,FALSE,7.49,,,short,short,2.7905246487395012,1027.9633277294975
5,5-S161,1,4,43,FALSE,FALSE,FALSE,FALSE,8.4,,,medium,medium,7.943202865336434,1583.8253929054924
5,5-S162,1,5,18,FALSE,FALSE,FALSE,FALSE,6.8,,,short,short,2.17900866452988,928.0828035919538
5,5-S163,1,4,34,FALSE,FALSE,FALSE,FALSE,8.3,,,short,short,6.132022340664359,1423.196157107312
5,5-S164,1,0,3,FALSE,FALSE,FALSE,FALSE,5.23,,,very short,short,0.21482917423594064,356.3029397022397
5,5-S165,1,2,47,FALSE,FALSE,FALSE,FALSE,7.06,,,medium,medium,6.133041263881672,1423.2938723160587
5,5-S166,1,5,9,FALSE,FALSE,FALSE,FALSE,8.08,,,very short,short,1.5382745596449352,803.7066479740328
5,5-S167,1,0,3,FALSE,FALSE,FALSE,FALSE,4.39,,,very short,short,0.15136271944811958,308.30411321921065
5,5-S168,1,4,36,TRUE,FALSE,FALSE,FALSE,16.05,,,long stubbed,long,24.278463646390943,2513.112761290796
5,5-S169,1,5,45,TRUE,FALSE,FALSE,FALSE,12.93,,,long pruned,long,19.696007011167904,2305.015599987605
5,5-S170,1,4,4,FALSE,FALSE,FALSE,FALSE,6.84,,,very short,short,0.48993765751263535,500.92378347087435
5,5-S171,1,5,62,TRUE,FALSE,FALSE,FALSE,10.71,,,long pruned,long,18.618267157992506,2252.035461115925
5,5-S172,1,5,18,FALSE,FALSE,FALSE,FALSE,8.38,,,short,short,3.3092468871412657,1102.995554250566
5,5-S173,1,4,24,FALSE,FALSE,FALSE,FALSE,6.55,,,short,short,2.6956435764127225,1013.373776052444
5,5-S174,1,6,83,FALSE,FALSE,FALSE,FALSE,10.91,,,medium,medium,25.864031480043625,2579.676159705235
5,5-S175,1,1,2,FALSE,FALSE,FALSE,FALSE,5.43,,,very short,short,0.15438257538638278,310.8311089553099
5,5-S176,1,4,21,FALSE,FALSE,FALSE,FALSE,7.48,,,short,short,3.0760338980946815,1070.1852944285956
5,5-S177,1,1,1,FALSE,FALSE,FALSE,FALSE,7.62,,,stub,short,0.15201224372924935,308.85011084379767
5,5-S178,1,6,102,FALSE,FALSE,FALSE,FALSE,10.11,,,medium,medium,27.294246509778745,2637.69241820127
5,5-S179,1,1,3,FALSE,FALSE,FALSE,FALSE,5.78,,,very short,short,0.2623889600204732,386.9977785169944
5,5-S180,1,3,11,FALSE,FALSE,FALSE,FALSE,6.06,,,short,short,1.0575637597558927,688.4231445676656
5,5-S181,1,6,56,FALSE,FALSE,FALSE,FALSE,10.34,,,medium,medium,15.674645630660095,2097.4449254873557
5,5-S182,1,2,45,FALSE,FALSE,FALSE,FALSE,7.52,,,medium,medium,6.662187044908659,1472.8078014368023
5,5-S183,1,6,41,FALSE,FALSE,FALSE,FALSE,8.19,,,medium,medium,7.199797585541355,1520.8031596143458
5,5-S184,1,6,58,FALSE,FALSE,FALSE,FALSE,8.86,,,medium,medium,11.9196653890373,1873.030509287733
5,5-S185,1,3,23,FALSE,FALSE,FALSE,FALSE,6.3,,,short,short,2.3898880714020954,964.1942044547383
5,5-S186,1,6,288,FALSE,FALSE,FALSE,FALSE,12.81,,,long,long,123.72554453825667,4925.571222577118
5,5-S187,1,4,34,TRUE,TRUE,FALSE,FALSE,15.26,regrowth 30,,long stubbed,long,20.72796234020745,2354.173277369287
5,5-S188,1,5,61,TRUE,TRUE,FALSE,FALSE,10.9,regrowth 200,,long pruned,long,18.97367501129434,2269.701089289083
5,5-S189,1,2,84,TRUE,FALSE,FALSE,FALSE,13.37,,,long pruned,long,39.31069546729397,3066.8638462633635
5,5-S190,1,6,33,TRUE,FALSE,FALSE,FALSE,13.81,,,long stubbed,long,16.47668821373565,2141.1443108267595
5,5-S191,1,5,48,TRUE,FALSE,FALSE,FALSE,12.84,,,long pruned,long,20.717622311586936,2353.687935261153
5,5-S192,1,5,76,FALSE,FALSE,FALSE,FALSE,11.97,,,medium,medium,28.508247446516478,2685.5531777726596
5,5-S193,1,3,6,FALSE,FALSE,FALSE,FALSE,7.39,,,very short,short,0.8578448607855557,631.3856594845529
5,5-S194,1,2,3,FALSE,FALSE,FALSE,FALSE,5.7,,,very short,short,0.255175863287831,382.56571857405845
5,5-S195,1,3,15,FALSE,FALSE,FALSE,FALSE,6.67,,,short,short,1.747075017578637,847.1091726271139
5,5-S196,1,5,29,FALSE,FALSE,FALSE,FALSE,8.02,,,short,short,4.883321989468958,1295.394823976345
5,5-S197,1,7,55,FALSE,FALSE,FALSE,FALSE,9.39,,,medium,medium,12.695870990530963,1922.5003199937748
5,5-S198,1,4,75,FALSE,FALSE,FALSE,FALSE,10.48,,,medium,medium,21.56514861130178,2393.0076360528988
5,5-S199,1,5,24,FALSE,FALSE,FALSE,FALSE,7.27,,,short,short,3.3208456472183188,1104.5914003430037
5,5-S200,1,5,21,FALSE,FALSE,FALSE,FALSE,5.54,,,short,short,1.687358839021039,835.022300487537
5,5-S201,1,1,22,FALSE,FALSE,FALSE,FALSE,5.08,,,short,short,1.4863419386859935,792.3815220190013
5,5-S202,1,4,75,FALSE,FALSE,FALSE,FALSE,10.58,,,medium,medium,21.978660744330536,2411.863012474819
